0.000000000000000000e+00 4.000000000000000222e-01 8.000000000000000444e-01 1.200000000000000178e+00 1.600000000000000089e+00 2.000000000000000000e+00 2.200000000000000178e+00 2.400000000000000355e+00 2.600000000000000533e+00 2.800000000000000711e+00 3.000000000000000888e+00 3.200000000000001066e+00 3.400000000000001243e+00 3.600000000000001421e+00 3.800000000000001599e+00 4.000000000000000000e+00 4.400000000000000355e+00 4.800000000000000711e+00 5.200000000000001066e+00 5.600000000000001421e+00
1.000000000000001110e+00 9.999999920239146523e-01 9.999968450700118527e-01 9.999987610097479385e-01 9.999439988757208297e-01 9.568738298311759705e-01 5.969286321395630424e-01 9.939989908380999495e-01 9.299070028160381085e-01 7.340582704396275693e-01 1.889246211313612422e-01 3.886807137806563284e-01 4.402415378726041301e-02 8.348123318507013613e-01 8.510376454744273955e-01 7.940527623135037461e-01 8.078930077686043987e-01 7.722948691384771136e-01 7.735596900500347761e-01 7.594349284203668615e-01
0.000000000000000000e+00 7.976086445537387080e-09 3.154929988371697967e-06 1.238990254260836941e-06 5.600112427993654947e-05 4.312617016882384219e-02 4.030713678604382344e-01 6.001009161901316863e-03 7.009299718396108658e-02 2.659417295603737630e-01 8.110753788686385635e-01 6.113192862193431720e-01 9.559758462127404544e-01 1.651876681492980281e-01 1.489623545255740755e-01 2.059472376864945886e-01 1.921069922313959621e-01 2.277051308615225256e-01 2.264403099499659455e-01 2.405650715796343042e-01
